doc_id,chunk_id,sentence_text,sentence_index_in_chunk,d_lemma,d_surface,d_class,d_polarity,d_method,i_head_lemma,i_phrase_text,i_has_conj,i_method,c_texts,c_types,c_cues,c_count,b_text,b_cue,b_found,a_raw_text,a_head,a_class,a_method,a_is_conjoined,o_local_present,o_local_text,o_local_type,o_local_cue,statement_type_candidate
022171a37cc70085,203,They focus on h ow governments and other actors can shape a human-centric approach to trustworthy AI.,1,can,can,permission,positive,modal_aux,shape|focus,shape a human - centric approach|focus,True,modal_head,,,,0,,,False,,,implicit,no_subject,False,False,,,,norm_candidate
022171a37cc70085,204,"The Principles were adopted in May 2019 by the 37 OECD member countries and five non-member countries, and endorsed by the G20 in June 2019.",0,may,May,permission,positive,lexical_fallback,,,False,predicate_xcomp,in May 2019,prep_phrase,in,1,,,False,The Principles,principles,explicit,nsubjpass,False,False,,,,other_low_confidence
022171a37cc70085,206," Inclusive growth, sustainable development and wellbeing: Stakeholders should engage in creating credible AI that can contribute to inducing outcomes that are beneficial for people, as well as for the planet.",0,should,should,obligation,positive,modal_aux,engage,engage,False,modal_head,"in creating credible AI that can contribute to inducing outcomes that are beneficial for people ,",prep_phrase,in,1,,,False," Inclusive growth , sustainable development and wellbeing :",growth,explicit,nsubj,True,False,,,,norm_candidate
022171a37cc70085,208,"fairness: The values of human rights, democracy, and rule of law should be incorporated throughout the AI system’s lifecycle, while allowing human intervention through safeguard mechanisms.",0,should,should,obligation,positive,modal_aux,incorporate,incorporated,False,modal_head,while allowing human intervention through safeguard mechanisms,trigger_clause,while,1,AI system,sentence,True,"The values of human rights , democracy , and rule of law",value,explicit,nsubjpass,True,False,,,,norm_candidate
022171a37cc70085,209," Transparency and explainability: AI actors that develop or operate AI systems should provide information to foster an overall understanding of the systems among stakeholders, in which Introduction TOOLS FOR TRUSTWORTHY AI: A FRAMEWORK TO COMPARE IMPLEMENTATION TOOLS  7 OECD DIGITAL ECONOMY PAPERS",0,should,should,obligation,positive,modal_aux,provide,provide information,False,modal_head,,,,0,AI systems,sentence,True, Transparency and explainability :,transparency,explicit,nsubj,True,False,,,,norm_candidate
022171a37cc70085,213,Accountability: AI actors should respect the principles and should be accountable for the proper operation of AI systems.,0,should,should,obligation,positive,modal_aux,respect,respect the principles,False,modal_head,,,,0,AI systems,sentence,True,AI actors,actor,explicit,nsubj,False,False,,,,norm_candidate
022171a37cc70085,218,The outcomes of AI systems should foster shared wellbeing and prosperity while safeguarding human rights and democratic values.,0,should,should,obligation,positive,modal_aux,foster,foster shared wellbeing and prosperity,False,modal_head,while safeguarding human rights and democratic values,trigger_clause,while,1,AI systems,sentence,True,The outcomes of AI systems,outcome,explicit,nsubj,False,False,,,,norm_candidate
022171a37cc70085,219,"Since the adoption of the OECD AI Principles in May 2019, the OECD has focused on helping policy makers and other stakeholders implement these Principles in practice.",0,may,May,permission,positive,lexical_fallback,,,False,predicate_xcomp,in practice,prep_phrase,in,1,,,False,,,implicit,no_subject,False,False,,,,other_low_confidence
022171a37cc70085,227,"These tools will serve AI actors and decision -makers as they seek to implement effective, efficient and fair AI-related policies.",1,,,,,,serve,serve AI actors and decision -makers,False,strategy_root,,,,0,tools,sentence,True,These tools,tool,explicit,nsubj,False,False,,,,strategy_candidate
022171a37cc70085,229,The group has been meeting virtually every 3 to 4 weeks since May 2020.,0,may,May,permission,positive,lexical_fallback,,,False,predicate_xcomp,,,,0,,,False,The group,group,explicit,nsubj,False,False,,,,other_low_confidence
022171a37cc70085,231,"Zooming in on tools The working group agreed to focus its analysis on tools, understood as instruments a nd structured methods that can be leveraged by others to facilitate their implementation of the AI Principles (e.g. toolkits to check for biases or robustness in an AI system, risk management guidelines, educational material)1.",0,can,can,permission,positive,modal_aux,leverage,leveraged,False,modal_head,,,,0,tools,sentence,True,that,that,explicit,nsubjpass,False,False,,,,norm_candidate
022171a37cc70085,232,"There are three types of tools that can be classified as technical, procedural, or educational (Table 1).",0,can,can,permission,positive,modal_aux,classify,classified,False,modal_head,,,,0,tools,sentence,True,that,that,explicit,nsubjpass,False,False,,,,norm_candidate
022171a37cc70085,236,"Procedural Guidelines Governance frameworks Product development / lifecycle tools Risk management tools Sector-specific codes of conduct Collective agreements Certification Process-related documentation Process standards Educational Change management processes Capacity / awareness building Inclusive design guidance Educational materials / training programmes Technical approaches Technical tools for trustworthy AI aim to address specific AI -related issues from a technical angle , including bias detection, transparency and explainability of AI systems, performance, robustness, safety and security against adversarial attacks.",0,,,,,,framework,frameworks Product development / lifecycle tools Risk management tools Sector - specific codes of conduct Collective agreements Certification Process - related documentation Process standards,False,strategy_root,,,,0,tools,aim_span,True,Procedural Guidelines Governance,governance,explicit,nsubj,False,False,,,,strategy_candidate
022171a37cc70085,240,Many of these tools allow developers and others to check AI systems for reliability and fairness.,0,allow,allow,permission,positive,deontic_predicate,check,check AI systems,False,predicate_xcomp,for reliability and fairness,prep_phrase,for,1,AI systems,aim_span,True,developers and others,developer,explicit,nsubj,True,False,,,,norm_candidate
022171a37cc70085,242,"Selection of technical tools to implement trustworthy AI Objective Tool Description Fairness AT&T software System to Integrate Fairness Transparently (SIFT) Software system to integrate mechanised and human -in-the-loop components in bias detection, mitigation, and documentation of projects at various stages of the machine learning lifecycle.",0,,,,,,system,system,False,strategy_root,,,,0,system,aim_span,True,,,implicit,no_subject,False,False,,,,strategy_candidate
022171a37cc70085,246,"Google What-If Tool Open-source software tool to visually inspect and explore machine learning model performance and data across multiple hypothetical situations, with minimal coding required.",0,require,required,obligation,positive,deontic_predicate,,,False,predicate_xcomp,,,,0,Tool,sentence,True,Google What - If Tool Open - source software tool,tool,explicit,nsubj,False,False,,,,other_low_confidence
022171a37cc70085,249,"Transparency IEEE Standard for Transparency of Autonomous Systems Technical s tandard to describe measurable and testable levels of transparency, so that autonomous systems can be assessed and levels of compliance determined.",0,can,can,permission,positive,modal_aux,assess|determine,assessed|determined,True,modal_head,,,,0,Systems,sentence,True,that autonomous systems,system,explicit,nsubjpass,False,False,,,,norm_candidate
022171a37cc70085,252,"Can be applied to the AI models trained on tabular, image, and text data.",0,can,Can,permission,positive,modal_aux,apply,applied,False,modal_head,,,,0,AI models,sentence,True,,,implicit,no_subject,False,False,,,,norm_candidate
022171a37cc70085,264,"Selected procedural tools to implement trustworthy AI Objective Tool Description Inclusive implementation German Trade Union Confederation’s Good Work by Design Guidelines for trustworthy implementation of AI systems in the workplace, with the goal of gaining acceptance among the workforce.",0,,,,,,tool,tools,False,strategy_root,with the goal of gaining acceptance among the workforce,prep_phrase,with,1,tools,aim_span,True,,,implicit,no_subject,False,False,,,,strategy_candidate
022171a37cc70085,265,"It aims to equip unions, workers, and managers with a set of tools to manage and govern algorithmic systems responsibly.",1,,,,,,aim,aims,False,strategy_root,,,,0,tools,sentence,True,It,it,explicit,nsubj,False,False,,,,strategy_candidate
022171a37cc70085,267,"IEEE Recommended Practice for Assessing the Impact of Autonomous and Intelligent Systems on Human Well-Being Standard to enable programmers, engineers, and technologists to better consider how the products and services they cre ate can increase human wellbeing based on a wider spectrum of measures than growth and productivity alone.",0,can,can,permission,positive,modal_aux,increase,increase human wellbeing,False,modal_head,,,,0,Systems,sentence,True,,,implicit,no_subject,False,False,,,,norm_candidate
022171a37cc70085,269,"IEEE Ethics Certification Program for Autonomous and Intelligent Systems Certification programme to create specifications for AI processes that advance transparency, accountability and reduction in algorithmic bias.",0,,,,,,program,Program,False,strategy_root,for Autonomous and Intelligent Systems Certification programme,prep_phrase,for,1,Systems,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
022171a37cc70085,270,"IEEE Trusted Data & AI Systems Playbook for Finance Initiative Sector-specific guidelines to curate, summarise, and contextualise trusted data and AI best practices for the financial sector around design principles, standards, and certifications.",0,,,,,,guideline,guidelines,False,strategy_root,,,,0,Data,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
022171a37cc70085,271,"It consists of two tests with six questions each on bias and transparency, leading to recommendations for companies and developers on how they can improve their algorithms.",1,can,can,permission,positive,modal_aux,improve,improve their algorithms,False,modal_head,,,,0,algorithms,aim_span,True,they,they,explicit,nsubj,False,False,,,,norm_candidate
022171a37cc70085,279,"They can be wide-reaching and open to the public at large or focus on a specific group affected by the implementation of an AI system, such as SMEs or workers.",1,can,can,permission,positive,modal_aux,be|focus,be|focus,True,modal_head,,,,0,AI system,sentence,True,They,they,explicit,nsubj,False,False,,,,norm_candidate
022171a37cc70085,283,The game seeks to stimulate reflections and perspectives on the work with data through common ethical dilemmas.,0,,,,,,seek,seeks,False,strategy_root,,,,0,data,sentence,True,The game,game,explicit,nsubj,False,False,,,,strategy_candidate
022171a37cc70085,284,"It aims to equip unions, workers, and managers with a set of tools to manage and govern algorithmic systems responsibly, including by raising workers’ understanding of such systems.",1,,,,,,aim,aims,False,strategy_root,,,,0,tools,sentence,True,It,it,explicit,nsubj,False,False,,,,strategy_candidate
022171a37cc70085,290,It does not aim to provide any qualitative assessment.,1,,,,,,aim,aim,False,strategy_root,,,,0,assessment,sentence,True,It,it,explicit,nsubj,False,False,,,,strategy_candidate
022171a37cc70085,297,"The adoption potential, including the maturity of the tool and the degree to which it is kept up to date; the required resources and legal conditions to use the tool; and the stakeholders who need to be involved in using the tool;  Implementation inc entives, including the expected benefits from using the tool and the possible enforcement mechanisms that may facilitate the use of the tool. TOOLS FOR TRUSTWORTHY AI: A FRAMEWORK TO COMPARE IMPLEMENTATION TOOLS  13 OECD DIGITAL ECONOMY PAPERS",0,may,may,permission,positive,modal_aux,facilitate,facilitate the use of the tool,False,modal_head,,,,0,tool,aim_span,True,that,that,explicit,nsubj,False,False,,,,norm_candidate
022171a37cc70085,298,The framework underwent several iterations of expert testing and validation to assess robustness and comprehensiveness so it can serve as a reference point for actors seeking to implement trustworthy AI.,0,can,can,permission,positive,modal_aux,serve,serve,False,modal_head,,,,0,,,False,it,it,explicit,nsubj,False,False,,,,norm_candidate
022171a37cc70085,300,"Applying the framework Figure 3 illustrates the use of the framework by detailing seven specific tools covering diff erent characteristics and objectives, stakeholder groups, and use contexts; three of which are technical (LinkedIn Fairness Toolkit, Google Model Cards Toolkit and IBM Adversarial Robustness 360 Toolbox); two procedural (IEEE Ethics Certification Program f or Autonomous and Intelligent Systems and Microsoft Datasheets for Datasets); and two educational ( Danish Data Ethical Dilemma Game and the Negotia AI Governance System).",0,,,,,,illustrate|use,illustrates the use of the framework|use contexts,True,strategy_root,,,,0,tools,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
